"id","rssi_data_id","anchor_id","rssi_value","timestamp","x","y","name"
34194,209,"A1_H","-80","2025-08-07 10:14:44","0","0.5","Galaxy S24"
34195,209,"A4_H","-86","2025-08-07 10:14:44","0","0.5","Galaxy S24"
34196,209,"A2_V","-79","2025-08-07 10:14:44","0","0.5","Galaxy S24"
34197,209,"A4_H","-75","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34198,209,"A1_H","-80","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34199,209,"A4_V","-77","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34200,209,"A2_V","-81","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34201,209,"A1_V","-90","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34202,209,"A2_H","-75","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34203,209,"A3_V","-71","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34204,209,"A3_H","-75","2025-08-07 10:15:26","0.5","0.5","Galaxy S24"
34205,209,"A4_H","-78","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34206,209,"A3_H","-88","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34207,209,"A1_H","-79","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34208,209,"A1_V","-98","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34209,209,"A4_V","-80","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34210,209,"A3_V","-73","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34211,209,"A2_V","-81","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34212,209,"A2_H","-79","2025-08-07 10:15:52","1","0.5","Galaxy S24"
34213,209,"A4_V","-76","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34214,209,"A2_H","-80","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34215,209,"A1_V","-73","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34216,209,"A2_V","-75","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34217,209,"A4_H","-77","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34218,209,"A3_V","-71","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
