id,rssi_data_id,anchor_id,rssi_value,timestamp,X,Y,name,dataset_id
38014,691,A1_V,-66,10:47:57,6,3.5,Galaxy S24,1
38015,691,A1_H,-67,10:47:57,6,3.5,Galaxy S24,1
38016,691,A4_H,-67,10:47:57,6,3.5,Galaxy S24,1
38017,691,A2_H,-75,10:47:57,6,3.5,Galaxy S24,1
38018,691,A4_V,-89,10:47:57,6,3.5,Galaxy S24,1
38019,691,A2_V,-75,10:47:57,6,3.5,Galaxy S24,1
38020,691,A3_V,-64,10:47:57,6,3.5,Galaxy S24,1
38021,692,A2_V,-73,10:48:29,6.5,3.5,Galaxy S24,1
38022,692,A2_H,-77,10:48:29,6.5,3.5,Galaxy S24,1
38023,692,A1_V,-69,10:48:29,6.5,3.5,Galaxy S24,1
38024,692,A4_H,-63,10:48:29,6.5,3.5,Galaxy S24,1
38025,692,A4_V,-70,10:48:29,6.5,3.5,Galaxy S24,1
38026,692,A3_H,-73,10:48:29,6.5,3.5,Galaxy S24,1
38027,692,A1_H,-68,10:48:29,6.5,3.5,Galaxy S24,1
38028,692,A3_V,-70,10:48:29,6.5,3.5,Galaxy S24,1
38029,693,A1_V,-72,10:48:56,7,3.5,Galaxy S24,1
38030,693,A4_V,-72,10:48:56,7,3.5,Galaxy S24,1
38031,693,A3_V,-71,10:48:56,7,3.5,Galaxy S24,1
38032,693,A4_H,-56,10:48:57,7,3.5,Galaxy S24,1
38033,693,A3_H,-76,10:48:57,7,3.5,Galaxy S24,1
38034,693,A2_H,-72,10:48:57,7,3.5,Galaxy S24,1
38035,693,A1_H,-71,10:48:57,7,3.5,Galaxy S24,1
38036,693,A2_V,-92,10:48:57,7,3.5,Galaxy S24,1
38037,694,A1_H,-75,10:49:27,7.5,3.5,Galaxy S24,1
38038,694,A2_H,-77,10:49:27,7.5,3.5,Galaxy S24,1
38039,694,A2_V,-80,10:49:27,7.5,3.5,Galaxy S24,1
38040,694,A4_V,-75,10:49:27,7.5,3.5,Galaxy S24,1
38041,694,A1_V,-64,10:49:27,7.5,3.5,Galaxy S24,1
38042,694,A3_V,-73,10:49:27,7.5,3.5,Galaxy S24,1
38043,694,A4_H,-62,10:49:27,7.5,3.5,Galaxy S24,1
38044,694,A3_H,-77,10:49:27,7.5,3.5,Galaxy S24,1
38045,695,A2_H,-51,10:50:51,0,4,Galaxy S24,1
38046,695,A3_H,-66,10:50:51,0,4,Galaxy S24,1
38047,695,A1_H,-80,10:50:51,0,4,Galaxy S24,1
38048,695,A1_V,-89,10:50:51,0,4,Galaxy S24,1
38049,695,A2_V,-72,10:50:51,0,4,Galaxy S24,1
38050,695,A3_V,-77,10:50:52,0,4,Galaxy S24,1
38051,695,A4_H,-94,10:50:52,0,4,Galaxy S24,1
38052,695,A4_V,-85,10:50:52,0,4,Galaxy S24,1
38053,696,A2_V,-67,10:51:30,0.5,4,Galaxy S24,1
38054,696,A2_H,-65,10:51:31,0.5,4,Galaxy S24,1
38055,696,A1_V,-86,10:51:31,0.5,4,Galaxy S24,1
38056,696,A1_H,-76,10:51:31,0.5,4,Galaxy S24,1
38057,696,A3_V,-62,10:51:31,0.5,4,Galaxy S24,1
38058,696,A4_H,-72,10:51:31,0.5,4,Galaxy S24,1
38059,696,A3_H,-68,10:51:31,0.5,4,Galaxy S24,1
38060,696,A4_V,-101,10:51:31,0.5,4,Galaxy S24,1
38061,697,A1_V,-75,10:51:58,1,4,Galaxy S24,1
38062,697,A1_H,-92,10:51:58,1,4,Galaxy S24,1
38063,697,A4_V,-89,10:51:58,1,4,Galaxy S24,1
38064,697,A2_H,-58,10:51:58,1,4,Galaxy S24,1
38065,697,A3_V,-64,10:51:58,1,4,Galaxy S24,1
38066,697,A2_V,-81,10:51:58,1,4,Galaxy S24,1
38067,697,A4_H,-71,10:51:58,1,4,Galaxy S24,1
38068,697,A3_H,-71,10:51:58,1,4,Galaxy S24,1
38069,698,A1_V,-65,10:52:41,1.5,4,Galaxy S24,1
38070,698,A4_H,-70,10:52:41,1.5,4,Galaxy S24,1
38071,698,A3_H,-76,10:52:41,1.5,4,Galaxy S24,1
38072,698,A3_V,-69,10:52:41,1.5,4,Galaxy S24,1
38073,698,A2_H,-62,10:52:41,1.5,4,Galaxy S24,1
38074,698,A2_V,-76,10:52:42,1.5,4,Galaxy S24,1
38075,698,A1_H,-65,10:52:42,1.5,4,Galaxy S24,1
38076,698,A4_V,-85,10:52:42,1.5,4,Galaxy S24,1
38077,699,A1_H,-72,10:53:19,2,4,Galaxy S24,1
38078,699,A2_H,-68,10:53:19,2,4,Galaxy S24,1
38079,699,A1_V,-66,10:53:19,2,4,Galaxy S24,1
38080,699,A3_H,-66,10:53:19,2,4,Galaxy S24,1
38081,699,A3_V,-64,10:53:19,2,4,Galaxy S24,1
38082,699,A4_H,-77,10:53:20,2,4,Galaxy S24,1
38083,699,A4_V,-93,10:53:20,2,4,Galaxy S24,1
38084,699,A2_V,-65,10:53:20,2,4,Galaxy S24,1
38085,700,A1_V,-65,10:53:54,2.5,4,Galaxy S24,1
38086,700,A2_H,-61,10:53:54,2.5,4,Galaxy S24,1
38087,700,A3_V,-74,10:53:54,2.5,4,Galaxy S24,1
38088,700,A2_V,-68,10:53:54,2.5,4,Galaxy S24,1
38089,700,A1_H,-61,10:53:54,2.5,4,Galaxy S24,1
38090,700,A4_H,-68,10:53:54,2.5,4,Galaxy S24,1
38091,700,A3_H,-77,10:53:54,2.5,4,Galaxy S24,1
38092,700,A4_V,-78,10:53:54,2.5,4,Galaxy S24,1
38093,701,A4_H,-76,10:54:30,3,4,Galaxy S24,1
38094,701,A1_H,-66,10:54:31,3,4,Galaxy S24,1
38095,701,A4_V,-79,10:54:31,3,4,Galaxy S24,1
38096,701,A3_H,-76,10:54:31,3,4,Galaxy S24,1
38097,701,A2_V,-71,10:54:31,3,4,Galaxy S24,1
38098,701,A2_H,-59,10:54:31,3,4,Galaxy S24,1
38099,701,A1_V,-63,10:54:31,3,4,Galaxy S24,1
38100,701,A3_V,-65,10:54:31,3,4,Galaxy S24,1
38101,702,A3_V,-76,10:55:05,3.5,4,Galaxy S24,1
38102,702,A4_V,-76,10:55:05,3.5,4,Galaxy S24,1
38103,702,A4_H,-77,10:55:05,3.5,4,Galaxy S24,1
38104,702,A1_H,-76,10:55:05,3.5,4,Galaxy S24,1
38105,702,A3_H,-73,10:55:05,3.5,4,Galaxy S24,1
38106,702,A2_H,-62,10:55:05,3.5,4,Galaxy S24,1
38107,702,A2_V,-85,10:55:05,3.5,4,Galaxy S24,1
38108,702,A1_V,-61,10:55:06,3.5,4,Galaxy S24,1
38109,703,A2_H,-68,10:55:42,4,4,Galaxy S24,1
38110,703,A2_V,-77,10:55:43,4,4,Galaxy S24,1
38111,703,A4_V,-76,10:55:43,4,4,Galaxy S24,1
38112,703,A3_H,-73,10:55:43,4,4,Galaxy S24,1
38113,703,A1_H,-67,10:55:43,4,4,Galaxy S24,1
38114,703,A1_V,-70,10:55:43,4,4,Galaxy S24,1
38115,703,A3_V,-75,10:55:43,4,4,Galaxy S24,1
38116,703,A4_H,-69,10:55:43,4,4,Galaxy S24,1
38117,704,A2_H,-71,10:56:20,4.5,4,Galaxy S24,1
38118,704,A4_V,-79,10:56:20,4.5,4,Galaxy S24,1
38119,704,A2_V,-71,10:56:20,4.5,4,Galaxy S24,1
38120,704,A1_H,-60,10:56:20,4.5,4,Galaxy S24,1
38121,704,A3_V,-71,10:56:20,4.5,4,Galaxy S24,1
38122,704,A3_H,-80,10:56:20,4.5,4,Galaxy S24,1
38123,704,A1_V,-77,10:56:20,4.5,4,Galaxy S24,1
38124,704,A4_H,-69,10:56:20,4.5,4,Galaxy S24,1
38125,705,A2_H,-77,10:56:50,5,4,Galaxy S24,1
38126,705,A1_V,-72,10:56:50,5,4,Galaxy S24,1
38127,705,A4_H,-64,10:56:50,5,4,Galaxy S24,1
38128,705,A4_V,-83,10:56:50,5,4,Galaxy S24,1
38129,705,A1_H,-61,10:56:50,5,4,Galaxy S24,1
38130,705,A3_V,-68,10:56:50,5,4,Galaxy S24,1
38131,705,A2_V,-79,10:56:51,5,4,Galaxy S24,1
38132,705,A3_H,-97,10:56:51,5,4,Galaxy S24,1
38133,706,A1_H,-66,10:57:18,5.5,4,Galaxy S24,1
38134,706,A4_H,-70,10:57:18,5.5,4,Galaxy S24,1
38135,706,A3_H,-76,10:57:18,5.5,4,Galaxy S24,1
38136,706,A2_V,-86,10:57:18,5.5,4,Galaxy S24,1
38137,706,A2_H,-69,10:57:18,5.5,4,Galaxy S24,1
38138,706,A1_V,-79,10:57:18,5.5,4,Galaxy S24,1
38139,706,A3_V,-78,10:57:18,5.5,4,Galaxy S24,1
38140,706,A4_V,-85,10:57:19,5.5,4,Galaxy S24,1
38141,707,A4_H,-66,10:57:49,6,4,Galaxy S24,1
38142,707,A3_H,-85,10:57:49,6,4,Galaxy S24,1
38143,707,A2_V,-75,10:57:50,6,4,Galaxy S24,1
38144,707,A3_V,-68,10:57:50,6,4,Galaxy S24,1
38145,707,A2_H,-79,10:57:50,6,4,Galaxy S24,1
38146,707,A1_V,-71,10:57:50,6,4,Galaxy S24,1
38147,707,A4_V,-75,10:57:50,6,4,Galaxy S24,1
38148,707,A1_H,-59,10:57:50,6,4,Galaxy S24,1
38149,708,A1_V,-70,10:58:30,6.5,4,Galaxy S24,1
38150,708,A4_H,-63,10:58:30,6.5,4,Galaxy S24,1
38151,708,A3_H,-80,10:58:30,6.5,4,Galaxy S24,1
38152,708,A4_V,-76,10:58:30,6.5,4,Galaxy S24,1
38153,708,A2_H,-77,10:58:30,6.5,4,Galaxy S24,1
38154,708,A1_H,-71,10:58:30,6.5,4,Galaxy S24,1
38155,708,A2_V,-77,10:58:30,6.5,4,Galaxy S24,1
38156,708,A3_V,-75,10:58:31,6.5,4,Galaxy S24,1
38157,709,A4_H,-68,10:58:54,7,4,Galaxy S24,1
38158,709,A2_V,-79,10:58:54,7,4,Galaxy S24,1
38159,709,A3_H,-83,10:58:55,7,4,Galaxy S24,1
38160,709,A2_H,-70,10:58:55,7,4,Galaxy S24,1
38161,709,A1_V,-64,10:58:55,7,4,Galaxy S24,1
38162,709,A4_V,-83,10:58:55,7,4,Galaxy S24,1
38163,709,A1_H,-68,10:58:55,7,4,Galaxy S24,1
38164,709,A3_V,-71,10:58:55,7,4,Galaxy S24,1
38165,710,A2_H,-81,10:59:20,7.5,4,Galaxy S24,1
38166,710,A3_V,-72,10:59:21,7.5,4,Galaxy S24,1
38167,710,A1_V,-62,10:59:21,7.5,4,Galaxy S24,1
38168,710,A2_V,-84,10:59:21,7.5,4,Galaxy S24,1
38169,710,A1_H,-75,10:59:21,7.5,4,Galaxy S24,1
38170,710,A4_H,-64,10:59:21,7.5,4,Galaxy S24,1
38171,710,A4_V,-77,10:59:21,7.5,4,Galaxy S24,1
38172,710,A3_H,-88,10:59:21,7.5,4,Galaxy S24,1
38173,711,A1_V,-78,11:00:03,0,4.5,Galaxy S24,1
38174,711,A2_H,-72,11:00:03,0,4.5,Galaxy S24,1
38175,711,A2_V,-69,11:00:04,0,4.5,Galaxy S24,1
38176,711,A4_V,-82,11:00:04,0,4.5,Galaxy S24,1
38177,711,A3_H,-74,11:00:04,0,4.5,Galaxy S24,1
38178,711,A4_H,-73,11:00:04,0,4.5,Galaxy S24,1
38179,711,A1_H,-77,11:00:04,0,4.5,Galaxy S24,1
38180,711,A3_V,-68,11:00:04,0,4.5,Galaxy S24,1
38181,712,A4_V,-87,11:00:29,0.5,4.5,Galaxy S24,1
38182,712,A1_H,-72,11:00:29,0.5,4.5,Galaxy S24,1
38183,712,A2_V,-65,11:00:29,0.5,4.5,Galaxy S24,1
38184,712,A3_H,-63,11:00:30,0.5,4.5,Galaxy S24,1
38185,712,A2_H,-60,11:00:30,0.5,4.5,Galaxy S24,1
38186,712,A3_V,-67,11:00:30,0.5,4.5,Galaxy S24,1
38187,712,A1_V,-80,11:00:30,0.5,4.5,Galaxy S24,1
38188,712,A4_H,-77,11:00:30,0.5,4.5,Galaxy S24,1
38189,713,A2_V,-65,11:01:02,1,4.5,Galaxy S24,1
38190,713,A3_H,-76,11:01:02,1,4.5,Galaxy S24,1
38191,713,A3_V,-63,11:01:03,1,4.5,Galaxy S24,1
38192,713,A2_H,-53,11:01:03,1,4.5,Galaxy S24,1
38193,713,A4_V,-75,11:01:03,1,4.5,Galaxy S24,1
38194,713,A4_H,-73,11:01:03,1,4.5,Galaxy S24,1
38195,713,A1_H,-74,11:01:03,1,4.5,Galaxy S24,1
38196,713,A1_V,-71,11:01:03,1,4.5,Galaxy S24,1
38197,714,A1_V,-68,11:01:42,1.5,4.5,Galaxy S24,1
38198,714,A1_H,-66,11:01:42,1.5,4.5,Galaxy S24,1
38199,714,A2_H,-73,11:01:42,1.5,4.5,Galaxy S24,1
38200,714,A2_V,-60,11:01:42,1.5,4.5,Galaxy S24,1
38201,714,A3_H,-70,11:01:42,1.5,4.5,Galaxy S24,1
38202,714,A4_V,-79,11:01:42,1.5,4.5,Galaxy S24,1
38203,714,A4_H,-63,11:01:43,1.5,4.5,Galaxy S24,1
38204,714,A3_V,-68,11:01:43,1.5,4.5,Galaxy S24,1
38205,715,A1_H,-65,11:02:09,2,4.5,Galaxy S24,1
38206,715,A2_V,-68,11:02:09,2,4.5,Galaxy S24,1
38207,715,A4_V,-81,11:02:09,2,4.5,Galaxy S24,1
38208,715,A1_V,-75,11:02:10,2,4.5,Galaxy S24,1
38209,715,A3_H,-67,11:02:10,2,4.5,Galaxy S24,1
38210,715,A4_H,-72,11:02:10,2,4.5,Galaxy S24,1
38211,715,A2_H,-61,11:02:10,2,4.5,Galaxy S24,1
38212,715,A3_V,-74,11:02:10,2,4.5,Galaxy S24,1
38213,716,A2_H,-65,11:02:35,2.5,4.5,Galaxy S24,1
38214,716,A1_V,-72,11:02:35,2.5,4.5,Galaxy S24,1
38215,716,A2_V,-72,11:02:36,2.5,4.5,Galaxy S24,1
38216,716,A4_H,-66,11:02:36,2.5,4.5,Galaxy S24,1
38217,716,A1_H,-64,11:02:36,2.5,4.5,Galaxy S24,1
38218,716,A3_V,-64,11:02:36,2.5,4.5,Galaxy S24,1
38219,716,A4_V,-73,11:02:36,2.5,4.5,Galaxy S24,1
38220,716,A3_H,-78,11:02:36,2.5,4.5,Galaxy S24,1
38221,717,A3_V,-69,11:03:05,3,4.5,Galaxy S24,1
38222,717,A4_H,-65,11:03:05,3,4.5,Galaxy S24,1
38223,717,A1_H,-60,11:03:05,3,4.5,Galaxy S24,1
38224,717,A2_V,-72,11:03:05,3,4.5,Galaxy S24,1
38225,717,A4_V,-79,11:03:05,3,4.5,Galaxy S24,1
38226,717,A3_H,-84,11:03:05,3,4.5,Galaxy S24,1
38227,717,A1_V,-58,11:03:05,3,4.5,Galaxy S24,1
38228,717,A2_H,-68,11:03:05,3,4.5,Galaxy S24,1
38229,718,A3_H,-79,11:03:36,3.5,4.5,Galaxy S24,1
38230,718,A1_V,-62,11:03:36,3.5,4.5,Galaxy S24,1
38231,718,A4_V,-78,11:03:36,3.5,4.5,Galaxy S24,1
38232,718,A2_H,-63,11:03:36,3.5,4.5,Galaxy S24,1
38233,718,A1_H,-67,11:03:36,3.5,4.5,Galaxy S24,1
38234,718,A2_V,-77,11:03:36,3.5,4.5,Galaxy S24,1
38235,718,A4_H,-71,11:03:36,3.5,4.5,Galaxy S24,1
38236,718,A3_V,-91,11:03:37,3.5,4.5,Galaxy S24,1
38301,719,A1_V,-77,11:13:23,4,4.5,Galaxy S24,1
38302,719,A1_H,-72,11:13:23,4,4.5,Galaxy S24,1
38303,719,A3_V,-72,11:13:24,4,4.5,Galaxy S24,1
38304,719,A2_H,-70,11:13:24,4,4.5,Galaxy S24,1
38305,719,A4_H,-64,11:13:24,4,4.5,Galaxy S24,1
38306,719,A2_V,-89,11:13:24,4,4.5,Galaxy S24,1
38307,719,A3_H,-76,11:13:24,4,4.5,Galaxy S24,1
38308,719,A4_V,-81,11:13:24,4,4.5,Galaxy S24,1
38309,720,A3_H,-68,11:13:51,4.5,4.5,Galaxy S24,1
38310,720,A4_H,-73,11:13:51,4.5,4.5,Galaxy S24,1
38311,720,A1_V,-72,11:13:51,4.5,4.5,Galaxy S24,1
38312,720,A1_H,-63,11:13:51,4.5,4.5,Galaxy S24,1
38313,720,A2_V,-76,11:13:51,4.5,4.5,Galaxy S24,1
38314,720,A4_V,-77,11:13:51,4.5,4.5,Galaxy S24,1
38315,720,A3_V,-70,11:13:52,4.5,4.5,Galaxy S24,1
38316,720,A2_H,-68,11:13:52,4.5,4.5,Galaxy S24,1
38317,721,A4_V,-78,11:14:15,5,4.5,Galaxy S24,1
38318,721,A1_V,-69,11:14:15,5,4.5,Galaxy S24,1
38319,721,A3_V,-70,11:14:15,5,4.5,Galaxy S24,1
38320,721,A2_V,-66,11:14:15,5,4.5,Galaxy S24,1
38321,721,A1_H,-73,11:14:16,5,4.5,Galaxy S24,1
38322,721,A4_H,-65,11:14:16,5,4.5,Galaxy S24,1
38323,721,A2_H,-61,11:14:16,5,4.5,Galaxy S24,1
38324,721,A3_H,-74,11:14:16,5,4.5,Galaxy S24,1
38325,722,A3_H,-87,11:14:44,5.5,4.5,Galaxy S24,1
38326,722,A2_H,-66,11:14:44,5.5,4.5,Galaxy S24,1
38327,722,A3_V,-72,11:14:44,5.5,4.5,Galaxy S24,1
38328,722,A4_H,-61,11:14:44,5.5,4.5,Galaxy S24,1
38329,722,A4_V,-80,11:14:44,5.5,4.5,Galaxy S24,1
38330,722,A1_V,-63,11:14:44,5.5,4.5,Galaxy S24,1
38331,722,A1_H,-61,11:14:44,5.5,4.5,Galaxy S24,1
38332,722,A2_V,-77,11:14:44,5.5,4.5,Galaxy S24,1
38333,723,A1_V,-71,11:15:11,6,4.5,Galaxy S24,1
38334,723,A4_H,-64,11:15:11,6,4.5,Galaxy S24,1
38335,723,A3_H,-73,11:15:11,6,4.5,Galaxy S24,1
38336,723,A4_V,-71,11:15:11,6,4.5,Galaxy S24,1
38337,723,A1_H,-80,11:15:11,6,4.5,Galaxy S24,1
38338,723,A2_H,-61,11:15:11,6,4.5,Galaxy S24,1
38339,723,A3_V,-67,11:15:11,6,4.5,Galaxy S24,1
38340,723,A2_V,-74,11:15:11,6,4.5,Galaxy S24,1
38341,724,A1_V,-77,11:15:45,6.5,4.5,Galaxy S24,1
38342,724,A3_H,-81,11:15:45,6.5,4.5,Galaxy S24,1
38343,724,A4_V,-76,11:15:45,6.5,4.5,Galaxy S24,1
38344,724,A2_V,-82,11:15:45,6.5,4.5,Galaxy S24,1
38345,724,A3_V,-78,11:15:45,6.5,4.5,Galaxy S24,1
38346,724,A2_H,-74,11:15:45,6.5,4.5,Galaxy S24,1
38347,724,A1_H,-67,11:15:45,6.5,4.5,Galaxy S24,1
38348,724,A4_H,-66,11:15:45,6.5,4.5,Galaxy S24,1
38349,725,A4_V,-69,11:16:19,7,4.5,Galaxy S24,1
38350,725,A2_V,-81,11:16:19,7,4.5,Galaxy S24,1
38351,725,A1_V,-72,11:16:19,7,4.5,Galaxy S24,1
38352,725,A1_H,-76,11:16:19,7,4.5,Galaxy S24,1
38353,725,A3_V,-63,11:16:19,7,4.5,Galaxy S24,1
38354,725,A2_H,-77,11:16:19,7,4.5,Galaxy S24,1
38355,725,A3_H,-73,11:16:20,7,4.5,Galaxy S24,1
38356,725,A4_H,-75,11:16:20,7,4.5,Galaxy S24,1
38357,726,A3_V,-71,11:16:46,7.5,4.5,Galaxy S24,1
38358,726,A4_H,-70,11:16:47,7.5,4.5,Galaxy S24,1
38359,726,A3_H,-80,11:16:47,7.5,4.5,Galaxy S24,1
38360,726,A2_V,-85,11:16:47,7.5,4.5,Galaxy S24,1
38361,726,A4_V,-77,11:16:47,7.5,4.5,Galaxy S24,1
38362,726,A1_H,-77,11:16:47,7.5,4.5,Galaxy S24,1
38363,726,A2_H,-71,11:16:47,7.5,4.5,Galaxy S24,1
38364,726,A1_V,-64,11:16:47,7.5,4.5,Galaxy S24,1
38365,727,A4_H,-75,11:17:30,0,5,Galaxy S24,1
38366,727,A3_H,-70,11:17:30,0,5,Galaxy S24,1
38367,727,A1_V,-75,11:17:30,0,5,Galaxy S24,1
38368,727,A1_H,-74,11:17:30,0,5,Galaxy S24,1
38369,727,A4_V,-80,11:17:30,0,5,Galaxy S24,1
38370,727,A2_V,-61,11:17:30,0,5,Galaxy S24,1
38371,727,A3_V,-69,11:17:30,0,5,Galaxy S24,1
38372,727,A2_H,-64,11:17:30,0,5,Galaxy S24,1
38373,728,A3_V,-73,11:18:14,0.5,5,Galaxy S24,1
38374,728,A3_H,-71,11:18:14,0.5,5,Galaxy S24,1
38375,728,A1_V,-66,11:18:15,0.5,5,Galaxy S24,1
38376,728,A2_V,-73,11:18:15,0.5,5,Galaxy S24,1
38377,728,A1_H,-73,11:18:15,0.5,5,Galaxy S24,1
38378,728,A4_H,-77,11:18:15,0.5,5,Galaxy S24,1
38379,728,A4_V,-86,11:18:15,0.5,5,Galaxy S24,1
38380,728,A2_H,-60,11:18:15,0.5,5,Galaxy S24,1
38381,729,A1_H,-79,11:18:40,1,5,Galaxy S24,1
38382,729,A1_V,-69,11:18:41,1,5,Galaxy S24,1
38383,729,A3_H,-62,11:18:41,1,5,Galaxy S24,1
38384,729,A4_V,-93,11:18:41,1,5,Galaxy S24,1
38385,729,A4_H,-71,11:18:41,1,5,Galaxy S24,1
38386,729,A3_V,-75,11:18:41,1,5,Galaxy S24,1
38387,729,A2_V,-71,11:18:41,1,5,Galaxy S24,1
38388,729,A2_H,-64,11:18:41,1,5,Galaxy S24,1
38389,730,A1_H,-72,11:20:28,1.5,5,Galaxy S24,1
38390,730,A4_H,-72,11:20:28,1.5,5,Galaxy S24,1
38391,730,A2_H,-58,11:20:28,1.5,5,Galaxy S24,1
38392,730,A4_V,-85,11:20:28,1.5,5,Galaxy S24,1
38393,730,A2_V,-66,11:20:28,1.5,5,Galaxy S24,1
38394,730,A3_V,-72,11:20:28,1.5,5,Galaxy S24,1
38395,730,A3_H,-65,11:20:28,1.5,5,Galaxy S24,1
38396,730,A1_V,-71,11:20:29,1.5,5,Galaxy S24,1
38397,731,A2_V,-65,11:20:55,2,5,Galaxy S24,1
38398,731,A4_H,-72,11:20:55,2,5,Galaxy S24,1
38399,731,A1_H,-69,11:20:55,2,5,Galaxy S24,1
38400,731,A2_H,-59,11:20:55,2,5,Galaxy S24,1
38401,731,A3_H,-75,11:20:55,2,5,Galaxy S24,1
38402,731,A1_V,-64,11:20:56,2,5,Galaxy S24,1
38403,731,A3_V,-75,11:20:56,2,5,Galaxy S24,1
38404,731,A4_V,-77,11:20:56,2,5,Galaxy S24,1
38405,732,A1_V,-68,11:21:32,2.5,5,Galaxy S24,1
38406,732,A2_V,-66,11:21:32,2.5,5,Galaxy S24,1
38407,732,A4_V,-83,11:21:32,2.5,5,Galaxy S24,1
38408,732,A3_V,-66,11:21:32,2.5,5,Galaxy S24,1
38409,732,A4_H,-74,11:21:32,2.5,5,Galaxy S24,1
38410,732,A1_H,-68,11:21:32,2.5,5,Galaxy S24,1
38411,732,A2_H,-70,11:21:32,2.5,5,Galaxy S24,1
38412,732,A3_H,-73,11:21:32,2.5,5,Galaxy S24,1
38413,733,A3_H,-80,11:22:04,3,5,Galaxy S24,1
38414,733,A1_V,-62,11:22:04,3,5,Galaxy S24,1
38415,733,A4_H,-68,11:22:04,3,5,Galaxy S24,1
38416,733,A3_V,-68,11:22:04,3,5,Galaxy S24,1
38417,733,A2_V,-80,11:22:04,3,5,Galaxy S24,1
38418,733,A2_H,-63,11:22:04,3,5,Galaxy S24,1
38419,733,A4_V,-80,11:22:05,3,5,Galaxy S24,1
38420,733,A1_H,-68,11:22:05,3,5,Galaxy S24,1
38421,734,A3_V,-74,11:22:33,3.5,5,Galaxy S24,1
38422,734,A4_H,-76,11:22:33,3.5,5,Galaxy S24,1
38423,734,A2_V,-73,11:22:33,3.5,5,Galaxy S24,1
38424,734,A2_H,-60,11:22:33,3.5,5,Galaxy S24,1
38425,734,A1_H,-67,11:22:33,3.5,5,Galaxy S24,1
38426,734,A1_V,-67,11:22:33,3.5,5,Galaxy S24,1
38427,734,A3_H,-79,11:22:33,3.5,5,Galaxy S24,1
38428,734,A4_V,-81,11:22:34,3.5,5,Galaxy S24,1
38429,735,A4_H,-62,11:23:09,4,5,Galaxy S24,1
38430,735,A2_H,-72,11:23:09,4,5,Galaxy S24,1
38431,735,A3_H,-81,11:23:09,4,5,Galaxy S24,1
38432,735,A4_V,-83,11:23:09,4,5,Galaxy S24,1
38433,735,A2_V,-70,11:23:10,4,5,Galaxy S24,1
38434,735,A3_V,-75,11:23:10,4,5,Galaxy S24,1
38435,735,A1_H,-68,11:23:10,4,5,Galaxy S24,1
38436,735,A1_V,-71,11:23:10,4,5,Galaxy S24,1
38437,736,A3_V,-63,11:23:46,4.5,5,Galaxy S24,1
38438,736,A2_V,-69,11:23:46,4.5,5,Galaxy S24,1
38439,736,A3_H,-77,11:23:46,4.5,5,Galaxy S24,1
38440,736,A1_V,-62,11:23:46,4.5,5,Galaxy S24,1
38441,736,A4_V,-82,11:23:47,4.5,5,Galaxy S24,1
38442,736,A1_H,-60,11:23:47,4.5,5,Galaxy S24,1
38443,736,A2_H,-72,11:23:47,4.5,5,Galaxy S24,1
38444,736,A4_H,-68,11:23:47,4.5,5,Galaxy S24,1
38445,737,A4_V,-84,11:24:12,5,5,Galaxy S24,1
38446,737,A1_H,-62,11:24:12,5,5,Galaxy S24,1
38447,737,A3_H,-83,11:24:12,5,5,Galaxy S24,1
38448,737,A2_H,-78,11:24:12,5,5,Galaxy S24,1
38449,737,A1_V,-58,11:24:12,5,5,Galaxy S24,1
38450,737,A4_H,-67,11:24:12,5,5,Galaxy S24,1
38451,737,A3_V,-62,11:24:12,5,5,Galaxy S24,1
38452,737,A2_V,-68,11:24:12,5,5,Galaxy S24,1
38453,738,A1_V,-68,11:24:52,5.5,5,Galaxy S24,1
38454,738,A3_V,-70,11:24:52,5.5,5,Galaxy S24,1
38455,738,A2_H,-82,11:24:52,5.5,5,Galaxy S24,1
38456,738,A3_H,-75,11:24:52,5.5,5,Galaxy S24,1
38457,738,A4_H,-67,11:24:52,5.5,5,Galaxy S24,1
38458,738,A4_V,-80,11:24:52,5.5,5,Galaxy S24,1
38459,738,A2_V,-71,11:24:52,5.5,5,Galaxy S24,1
38460,738,A1_H,-71,11:24:52,5.5,5,Galaxy S24,1
38461,739,A3_V,-77,11:25:34,6,5,Galaxy S24,1
38462,739,A1_H,-59,11:25:34,6,5,Galaxy S24,1
38463,739,A4_V,-75,11:25:34,6,5,Galaxy S24,1
38464,739,A2_H,-77,11:25:34,6,5,Galaxy S24,1
38465,739,A4_H,-79,11:25:35,6,5,Galaxy S24,1
38466,739,A2_V,-74,11:25:35,6,5,Galaxy S24,1
38467,739,A3_H,-73,11:25:35,6,5,Galaxy S24,1
38468,739,A1_V,-73,11:25:35,6,5,Galaxy S24,1
38469,740,A3_V,-68,11:26:01,6.5,5,Galaxy S24,1
38470,740,A2_V,-80,11:26:01,6.5,5,Galaxy S24,1
38471,740,A2_H,-74,11:26:02,6.5,5,Galaxy S24,1
38472,740,A1_H,-63,11:26:02,6.5,5,Galaxy S24,1
38473,740,A1_V,-60,11:26:02,6.5,5,Galaxy S24,1
38474,740,A3_H,-70,11:26:02,6.5,5,Galaxy S24,1
38475,740,A4_V,-80,11:26:02,6.5,5,Galaxy S24,1
38476,740,A4_H,-65,11:26:02,6.5,5,Galaxy S24,1
38477,741,A1_H,-62,11:26:28,7,5,Galaxy S24,1
38478,741,A3_V,-68,11:26:28,7,5,Galaxy S24,1
